web-scraper-order,web-scraper-start-url,liens_articles,liens_articles-href,details,prix,adresse,images-src
"1716570146-520","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=14","4 chambres plus salon grand standing à louer à Ouest foire","https://www.dakarvente.com/annonce-25640-4-chambres-plus-salon-grand-standing-louer-ouest-foire.html","4 chambres plus salon grand standing à louer à Ouest foire","300.000  FCFA","Ouest Foire","media/annonces/pics/764a30553fe017801ba967eb305f2bb8.jpg"
"1716570149-521","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=14","Location appartement","https://www.dakarvente.com/annonce-25671-location-appartement.html","Location appartement","295.000  FCFA","Mamelles","media/annonces/pics/089ad145fc8a08e2980064964aed66af.jpg"
"1716570162-522","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=14","BUREAU 4 PIÈCES NEUVES HAUT STANDING À LOUER À PATTE D'OIE","https://www.dakarvente.com/annonce-25762-bureau-4-pices-neuves-haut-standing-louer-patte-d-oie.html","BUREAU 4 PIÈCES NEUVES HAUT STANDING À LOUER À PATTE D'OIE","400.000  FCFA","Patte d'Oie","media/annonces/pics/1b8230f22c58fa4124f7d65e87e7c665.jpg"
"1716570166-523","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=14","APPARTEMENT 2 CHAMBRES PLUS SALON À LOUER YOFF APECSY","https://www.dakarvente.com/annonce-25763-appartement-2-chambres-plus-salon-louer-yoff-apecsy.html","APPARTEMENT 2 CHAMBRES PLUS SALON À LOUER YOFF APECSY","225.000  FCFA","Yoff","media/annonces/pics/9444a0c084c3fc8e0fa57bf03d8a79d1.jpg"
"1716570185-524","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=14","APPARTEMENT F5 À LOUER À LA CITÉ DAMEL","https://www.dakarvente.com/annonce-25811-appartement-f5-louer-la-cit-damel.html","APPARTEMENT F5 À LOUER À LA CITÉ DAMEL","275.000  FCFA","Ouest Foire","media/annonces/pics/5a6ad9349ea7ebe4eb4ba3314583d44b.jpg"
"1716570190-525","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=14","APPARTEMENT F3 HAUT STANDING À LOUER NGOR ALMADIES","https://www.dakarvente.com/annonce-25832-appartement-f3-haut-standing-louer-ngor-almadies.html","APPARTEMENT F3 HAUT STANDING À LOUER NGOR ALMADIES","450.000  FCFA","Ngor","media/annonces/pics/d4d6d3c340d5d2b2511f6499c4abec92.jpg"
"1716570195-526","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=14","Appartement 3 chambres salon","https://www.dakarvente.com/annonce-25873-appartement-3-chambres-salon.html","Appartement 3 chambres salon","300.000  FCFA","Ouest Foire","media/annonces/pics/a144df014f7bc391881d288a9db6e7b5.jpg"
"1716570199-527","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=14","APPARTEMENT HAUT STANDING F5 À LOUER AU POINT E","https://www.dakarvente.com/annonce-25931-appartement-haut-standing-f5-louer-au-point-e.html","APPARTEMENT HAUT STANDING F5 À LOUER AU POINT E","1.300.000  FCFA","Point E","media/annonces/pics/a575cace651e30d5e6c7937a347e6e05.jpg"
"1716570202-528","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=14","Appartement spacieux avec piscine","https://www.dakarvente.com/annonce-25941-appartement-spacieux-avec-piscine.html","Appartement spacieux avec piscine","1.500.000  FCFA","Almadies","media/annonces/pics/062b296c9507921efc9d5afbf46efe17.jpg"
"1716570214-529","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=14","APPARTEMENT 2 CHAMBRES PLUS SALON","https://www.dakarvente.com/annonce-26003-appartement-2-chambres-plus-salon.html","APPARTEMENT 2 CHAMBRES PLUS SALON","200.000  FCFA","Ouest Foire","media/annonces/pics/1456a2ae1d49f0a5527b6ee05cd505db.jpg"
"1716570218-530","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=14","Appartement 3 chambres salon","https://www.dakarvente.com/annonce-26031-appartement-3-chambres-salon.html","Appartement 3 chambres salon","350.000  FCFA","Almadies","media/annonces/pics/7c135a67088f4b55e2b9976e0b4438d8.jpg"
"1716570222-531","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=14","Appartement à louer","https://www.dakarvente.com/annonce-26036-appartement-louer.html","Appartement à louer","295.000  FCFA","Mamelles","media/annonces/pics/c0f0eb8069066f1cbe1853466e415137.jpg"
"1716570225-532","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=14","Location appartement","https://www.dakarvente.com/annonce-26037-location-appartement.html","Location appartement","450.000  FCFA","Almadies","media/annonces/pics/a372310901266033a3d0dd7bcaf44392.jpg"
"1716570228-533","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=14","Studios à louer","https://www.dakarvente.com/annonce-26038-studios-louer.html","Studios à louer","250.000  FCFA","Almadies","media/annonces/pics/a5ec3d66895c29188066f2560773b715.jpg"
"1716570232-534","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=14","APPARTEMENT F3 HAUT STANDING","https://www.dakarvente.com/annonce-26085-appartement-f3-haut-standing.html","APPARTEMENT F3 HAUT STANDING","250.000  FCFA","Ouest Foire","media/annonces/pics/87b3825dc8b1660d39f9f0752593826f.jpg"
"1716570235-535","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=14","Appartement au point E avec vue sur tout Dakar","https://www.dakarvente.com/annonce-26105-appartement-au-point-e-avec-vue-sur-tout-dakar.html","Appartement au point E avec vue sur tout Dakar","1.300.000  FCFA","Point E","media/annonces/pics/ede43829741cac6eace24882e391e35e.jpg"
"1716570251-536","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=14","APPARTEMENT 2 CHAMBRES PLUS SALON HAUT STANDING","https://www.dakarvente.com/annonce-26118-appartement-2-chambres-plus-salon-haut-standing.html","APPARTEMENT 2 CHAMBRES PLUS SALON HAUT STANDING","250.000  FCFA","Ouest Foire","media/annonces/pics/59ffcf268d7a77f562e9c343da28a48b.jpg"
"1716570255-537","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=14","STUDIO TRÈS NICKEL SÉPARÉ À LOUER","https://www.dakarvente.com/annonce-26129-studio-trs-nickel-spar-louer.html","STUDIO TRÈS NICKEL SÉPARÉ À LOUER","225.000  FCFA","Ouest Foire","media/annonces/pics/93248d95fc8eb95caf60d00fa9cc23b7.jpg"
"1716570263-538","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=14","APPARTEMENT F3 HAUT STANDING À LOUER NORD FOIRE","https://www.dakarvente.com/annonce-26167-appartement-f3-haut-standing-louer-nord-foire.html","APPARTEMENT F3 HAUT STANDING À LOUER NORD FOIRE","250.000  FCFA","Nord Foire","media/annonces/pics/a4df3010dbbff41f74406f1b2944aafe.jpg"
"1716570266-539","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=14","Appartement 3 chambres plus salon","https://www.dakarvente.com/annonce-26253-appartement-3-chambres-plus-salon.html","Appartement 3 chambres plus salon","250.000  FCFA","Ouest Foire","media/annonces/pics/9f9f069f21bc3d1f676d43a49ae95e35.jpg"
"1716570270-540","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=14","Appartement pas cher à Dakar","https://www.dakarvente.com/annonce-26375-appartement-pas-cher-dakar.html","Appartement pas cher à Dakar","50.000  FCFA","Dakar","media/annonces/pics/b4de15211d2a745f3b6d02b7ed16c8c7.jpeg"
"1716570286-541","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=14","Appartement F3 haut standing à louer aux Almadies","https://www.dakarvente.com/annonce-26439-appartement-f3-haut-standing-louer-aux-almadies.html","Appartement F3 haut standing à louer aux Almadies","450.000  FCFA","Almadies","media/annonces/pics/cb2a5ff8fe5ada744c3d79062c31aa44.jpg"
"1716570290-542","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=14","APPARTEMENT 3 CHAMBRES SALON A LOUER A LA CITE KEUR GORGUI","https://www.dakarvente.com/annonce-26440-appartement-3-chambres-salon-a-louer-a-la-cite-keur-gorgui.html","APPARTEMENT 3 CHAMBRES SALON A LOUER A LA CITE KEUR GORGUI","1.000.000  FCFA","Cité Keur Gorgui","media/annonces/pics/e550e3c3d67c3ffe429c054c63d5ea16.jpeg"
"1716570294-543","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=14","APPARTEMENT 2 CHAMBRES AU RDC","https://www.dakarvente.com/annonce-26442-appartement-2-chambres-au-rdc.html","APPARTEMENT 2 CHAMBRES AU RDC","500.000  FCFA","Cité Keur Gorgui","media/annonces/pics/6d28fd7bbd20a6fa97e78997302bc44f.jpeg"
"1716570297-544","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=14","APPARTEMENT F4 NEUF À LOUER","https://www.dakarvente.com/annonce-26462-appartement-f4-neuf-louer.html","APPARTEMENT F4 NEUF À LOUER","350.000  FCFA","Mamelles","media/annonces/pics/644a904f540050d52a52f1625b90b5dd.jpg"
"1716570306-545","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=13","STUDIO SÉPARÉ À LOUER","https://www.dakarvente.com/annonce-26477-studio-spar-louer.html","STUDIO SÉPARÉ À LOUER","175.000  FCFA","Mamelles","media/annonces/pics/2837aad838a852eb9c2b7754c1ffe890.jpg"
"1716570310-546","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=13","APPARTEMENT HAUT STANDING F3 À LOUER","https://www.dakarvente.com/annonce-26479-appartement-haut-standing-f3-louer.html","APPARTEMENT HAUT STANDING F3 À LOUER","400.000  FCFA","Mamelles","media/annonces/pics/1e0a9fea9a93173fdae47c30634b78b6.jpg"
"1716570313-547","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=13","APPARTEMENT F4 HAUT STANDING","https://www.dakarvente.com/annonce-26481-appartement-f4-haut-standing.html","APPARTEMENT F4 HAUT STANDING","1.100.000  FCFA","Point E","media/annonces/pics/74ef161ad6df6f75bcb588de9ea222c0.jpg"
"1716570317-548","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=13","APPARTEMENT F3 À LOUER À L'AVENUE CHEIKH ANTA DIOP","https://www.dakarvente.com/annonce-26484-appartement-f3-louer-l-avenue-cheikh-anta-diop.html","APPARTEMENT F3 À LOUER À L'AVENUE CHEIKH ANTA DIOP","500.000  FCFA","Fann","media/annonces/pics/7e092d3444654d68fc0a54e7d834c3d0.jpg"
"1716570321-549","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=13","Appartement 2 chambres plus salon haut standing","https://www.dakarvente.com/annonce-26488-appartement-2-chambres-plus-salon-haut-standing.html","Appartement 2 chambres plus salon haut standing","275.000  FCFA","Maristes","media/annonces/pics/0761f4d9fa99b290537e3292531d5134.jpg"
"1716570325-550","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=13","Appartement 2 chambres plus salon haut standing","https://www.dakarvente.com/annonce-26491-appartement-2-chambres-plus-salon-haut-standing.html","Appartement 2 chambres plus salon haut standing","275.000  FCFA","Maristes","media/annonces/pics/3bd2d4ee1e6a642cf7538615c51c9c5c.jpg"
"1716570328-551","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=13","Appartement F3 haut standing","https://www.dakarvente.com/annonce-26492-appartement-f3-haut-standing.html","Appartement F3 haut standing","325.000  FCFA","Mamelles","media/annonces/pics/c1a84041ff2712d0fd04b7367f42efcd.jpg"
"1716570332-552","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=13","Appartement F4 haut standing","https://www.dakarvente.com/annonce-26495-appartement-f4-haut-standing.html","Appartement F4 haut standing","350.000  FCFA","Mamelles","media/annonces/pics/839fe64f71cada657936e4f1937dd1ab.jpg"
"1716570335-553","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=13","Studio neuf séparé à louer","https://www.dakarvente.com/annonce-26498-studio-neuf-spar-louer.html","Studio neuf séparé à louer","160.000  FCFA","Yoff","media/annonces/pics/8959aa3c8ed2b03e30f2eb4973ed0b25.jpg"
"1716570339-554","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=13","Appartement 3 chambres Salon","https://www.dakarvente.com/annonce-26500-appartement-3-chambres-salon.html","Appartement 3 chambres Salon","350.000  FCFA","Ouest Foire","media/annonces/pics/b601081534069e3251cc24099ece127b.jpeg"
"1716570342-555","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=13","APPARTEMENT F6 HAUT STANDING À LOUER À SIPRESS","https://www.dakarvente.com/annonce-26518-appartement-f6-haut-standing-louer-sipress.html","APPARTEMENT F6 HAUT STANDING À LOUER À SIPRESS","1.500.000  FCFA","VDN","media/annonces/pics/667e0a16dd1cd7ecc5178e4325650289.jpg"
"1716570345-556","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=13","Mini studio à louer","https://www.dakarvente.com/annonce-26538-mini-studio-louer.html","Mini studio à louer","120.000  FCFA","Ouest Foire","media/annonces/pics/9279d0943144674be452a7819c2c8b00.jpg"
"1716570353-557","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=13","Appartement F4 neuf","https://www.dakarvente.com/annonce-26587-appartement-f4-neuf.html","Appartement F4 neuf","400.000  FCFA","Mamelles","media/annonces/pics/98a35c866459abe89e192d476b552a2b.jpg"
"1716570356-558","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=13","Appartement F4 à louer","https://www.dakarvente.com/annonce-26607-appartement-f4-louer.html","Appartement F4 à louer","800.000  FCFA","Ouakam","media/annonces/pics/332271ea734ce2bfb6b78e4208089ca0.jpg"
"1716570360-559","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=13","Appartement 6 pièces à louer à Ngor Almadies derrière Philip Morris","https://www.dakarvente.com/annonce-26610-appartement-6-pices-louer-ngor-almadies-derrire-philip-morris.html","Appartement 6 pièces à louer à Ngor Almadies derrière Philip Morris","50.000  FCFA","Ngor","media/annonces/pics/8398ad805a2a7b71cd552adf17662b5d.jpg"
"1716570371-560","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=13","Appartement 5 chambres plus salon","https://www.dakarvente.com/annonce-26638-appartement-5-chambres-plus-salon.html","Appartement 5 chambres plus salon","500.000  FCFA","Ngor","media/annonces/pics/97db49f0487eabe3d8db6e60ba7a56ca.jpg"
"1716570376-561","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=13","Appartement F5 haut standing neuf à louer à mamelles cité Mbackiou Faye","https://www.dakarvente.com/annonce-26639-appartement-f5-haut-standing-neuf-louer-mamelles-cit-mbackiou-faye.html","Appartement F5 haut standing neuf à louer à mamelles cité Mbackiou Faye","500.000  FCFA","Mamelles","media/annonces/pics/9bee0969178f7d476840aeaeb6881350.jpg"
"1716570394-562","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=13","Appartement F4 haut standing avec ascenseur à louer","https://www.dakarvente.com/annonce-26641-appartement-f4-haut-standing-avec-ascenseur-louer.html","Appartement F4 haut standing avec ascenseur à louer","700.000  FCFA","Ngor","media/annonces/pics/e9b2a5a11634be78b8b90e2a812998ba.jpg"
"1716570408-563","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=13","Appartement F4 haut standing à louer sur la VDN sipress","https://www.dakarvente.com/annonce-26646-appartement-f4-haut-standing-louer-sur-la-vdn-sipress.html","Appartement F4 haut standing à louer sur la VDN sipress","400.000  FCFA","VDN","media/annonces/pics/86971ce36b5a0a467ea00ce481f16bb6.jpg"
"1716570420-564","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=13","Studio neuf séparé à louer pour étrangers","https://www.dakarvente.com/annonce-26659-studio-neuf-spar-louer-pour-trangers.html","Studio neuf séparé à louer pour étrangers","275.000  FCFA","Mermoz","media/annonces/pics/d6c86c704a96f823150a700435e060e9.jpg"
"1716570431-565","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=13","Appartement 2 chambres plus salon","https://www.dakarvente.com/annonce-26683-appartement-2-chambres-plus-salon.html","Appartement 2 chambres plus salon","250.000  FCFA","Sicap Foire","media/annonces/pics/9c2c04801e043ba268a496da3068dd97.jpg"
"1716570436-566","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=13","Appartement Grand Standing","https://www.dakarvente.com/annonce-26701-appartement-grand-standing.html","Appartement Grand Standing","300.000  FCFA","Mamelles","media/annonces/pics/b9c7722e1c59e15069f8da22386df0c2.jpg"
"1716570440-567","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=13","Appartement grand standing","https://www.dakarvente.com/annonce-26704-appartement-grand-standing.html","Appartement grand standing","300.000  FCFA","Mamelles","media/annonces/pics/21f08feb6ff5b0c99284932b555fb792.jpg"
"1716570444-568","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=13","APPARTEMENT 3 CHAMBRES SALON A LOUER","https://www.dakarvente.com/annonce-26724-appartement-3-chambres-salon-a-louer.html","APPARTEMENT 3 CHAMBRES SALON A LOUER","1.000.000  FCFA","Almadies","media/annonces/pics/69a5b1e629d2c31a554f389d333d6734.jpeg"
"1716570447-569","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=13","Appartement 3 chambres salon et 4 salles d'eau","https://www.dakarvente.com/annonce-26747-appartement-3-chambres-salon-et-4-salles-d-eau.html","Appartement 3 chambres salon et 4 salles d'eau","450.000  FCFA","Ngor","media/annonces/pics/8366e7313eb6c3ea814c0383a8d382ef.jpg"
"1716570451-570","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=13","Studios et appartements neufs à louer","https://www.dakarvente.com/annonce-26768-studios-et-appartements-neufs-louer.html","Studios et appartements neufs à louer","500.000  FCFA","Amitié","media/annonces/pics/0eab8114421dcdec19312cfa8bb131ad.jpg"
"1716570454-571","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=13","Grand salon avec balcon neuf à louer","https://www.dakarvente.com/annonce-26791-grand-salon-avec-balcon-neuf-louer.html","Grand salon avec balcon neuf à louer","90.000  FCFA","Ouest Foire","media/annonces/pics/bda2a79081a12d2d9342d1ed20929465.jpg"
"1716570458-572","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=13","APPARTEMENT À LOUER À LA CITÉ MBAKYOU FAYE","https://www.dakarvente.com/annonce-26794-appartement-louer-la-cit-mbakyou-faye.html","APPARTEMENT À LOUER À LA CITÉ MBAKYOU FAYE","295.000  FCFA","Point E","media/annonces/pics/5b1a7cb0548405e365e26c44a1a81cc1.jpg"
"1716570470-573","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=13","Appartement 5 pièces","https://www.dakarvente.com/annonce-26949-appartement-5-pices.html","Appartement 5 pièces","250.000  FCFA","Ouest Foire","media/annonces/pics/98a1ca361742f7cf7a39c3667f2b4a81.jpg"
"1716570474-574","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=13","Un Appartement spacieux F3 à louer aux mamelles cité mbackiyou Faye","https://www.dakarvente.com/annonce-26953-un-appartement-spacieux-f3-louer-aux-mamelles-cit-mbackiyou-faye.html","Un Appartement spacieux F3 à louer aux mamelles cité mbackiyou Faye","225.000  FCFA","Mamelles","media/annonces/pics/8060ff4109252cba2057da9d7d52a3b2.jpg"
